YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,
"1996","77506RPRDC1423H","110043799958","AIR PRODUCTS LLC","1423 HWY 225","PASADENA","HARRIS","TX","77506","","","29.716191","-95.194361","NO","325","Chemicals","2869","2865","2873","2821","NA","","325199","","","","","","1396100375361","DINITROTOLUENE (MIXED ISOMERS)","025321146","231894","NO","TRI","NO","0","NO","R","Pounds","0","430","0","0","0","0","0","0","0","0","0","0","0","0","430","0","83000","83000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83000","430","430","0","0","0","0","0","0","0","0","220000","540000","760430","3400","","1.1","AIR PRODUCTS & CHEMICALS INC","003001070"
"1996","77706BTZLB10650","110000746505","GE WATER & PROCESS TECHNOLOGIES BEAUMONT FACILITY","10658 HWY 90","BEAUMONT","JEFFERSON","TX","77713","","","30.064675","-94.222025","NO","325","Chemicals","2899","","","","","","325998","","","","","","1396105228163","ACRYLAMIDE","000079061","7575","YES","TRI","NO","0","YES","R","Pounds","68","1","0","0","0","0","0","0","0","0","0","0","0","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69","69","0","0","0","0","0","0","0","0","0","0","69","0","","1.44","GENERAL ELECTRIC CO (GE CO)","001367960"
"1996","76031MNVLL200WI","110000458996","JOHNS MANVILLE","200 W INDUSTRIAL BLVD","CLEBURNE","JOHNSON","TX","76033","","","32.38548","-97.3924","NO","327","Nonmetallic Mineral Product","3296","","","","","","327993","","","","","","1396105096580","ANTIMONY COMPOUNDS","N010","649921","YES","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","100","0","0","0","100","0","","1.3","BERKSHIRE HATHAWAY INC","045426558"
"1996","77501CCDNT4403L","110000462605","OXY VINYLS LP HOUSTON OPERATIONS PASADENA PVC PLANT","4403 PASADENA FWY","PASADENA","HARRIS","TX","77503","","","29.725667","-95.151667","NO","325","Chemicals","2821","","","","","","325211","","","","","","1396100279544","ETHYLENE GLYCOL","000107211","24257","YES","TRI","NO","0","NO","R","Pounds","0","0","39","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600","0","600","0","0","0","0","0","0","0","39","39","0","0","0","0","0","600","0","0","39000","0","39639","0","","1.04","OCCIDENTAL CHEMICAL HOLDING CORP","144374907"
"1996","78621CMBRCRTE2X","110007180709","ACME BRICK CO-ELGIN PLANT","1776 OLD MCDADE RD","ELGIN","BASTROP","TX","78621","","","30.32903","-97.29207","NO","327","Nonmetallic Mineral Product","3251","","","","","","327121","","","","","","1396105121851","HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)","007647010","152231","YES","TRI","NO","0","NO","R","Pounds","0","19009","0","0","0","0","0","0","0","0","0","0","0","0","19009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19009","19009","0","0","0","0","0","0","0","0","0","0","19009","","","1.02","BERKSHIRE HATHAWAY INC","001024314"
"1996","77536SHLLLHIGHW","110067040838","SHELL CHEMICAL LP","5900 HWY 225 EAST","DEER PARK","HARRIS","TX","77536","","","29.710967","-95.119144","NO","324","Petroleum","2911","2865","NA","","","","324110","","","","","","1396100295575","POLYCYCLIC AROMATIC COMPOUNDS","N590","649749","YES","PBT","NO","0","YES","R","Pounds","17","55","0","0","0","0","0","0","0","0","0","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72","70","0","0","0","0","0","0","0","0","0","0","70","0","","1","SHELL PETROLEUM INC","131489817"
"1996","77511MNSNTFM291","110067426529","MONSANTO CHOCOLATE BAYOU","FM 2917","ALVIN","BRAZORIA","TX","775110000","","","29.231225","-95.196088","NO","325","Chemicals","2869","2819","2841","2879","NA","","325222","","","","","","1396100049434","ACRYLONITRILE","000107131","24182","YES","TRI","NO","0","YES","R","Pounds","16000","10000","0","0","1200000","0","0","0","0","0","0","0","0","0","1226000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1226000","1200000","0","0","0","0","0","0","0","0","740000","0","1940000","0","","1.13","MONSANTO CO","168428287"
"1996","77045KCDCH12701","110000461759","EI DUPONT DE NEMOURS & CO HOUSTON","12701 ALMEDA RD","HOUSTON","HARRIS","TX","77045","","","29.62164","-95.41636","NO","325","Chemicals","2819","2879","NA","","","","325320","","","","","","1396100184353","COPPER","007440508","150086","NO","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1.1","E I DU PONT DE NEMOURS & CO","001315704"
"1996","78362DPNTCHIGHW","110000746532","THE CHEMOURS CO FC LLC","HWY 361","GREGORY","SAN PATRICIO","TX","78359","","","27.875556","-97.244722","NO","325","Chemicals","2869","","","","","","325120","","","","","","1396100216136","VINYL CHLORIDE","000075014","5231","YES","TRI","NO","0","YES","R","Pounds","259","0","0","0","0","0","0","0","0","0","0","0","0","0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","259","259","0","0","0","0","0","0","0","0","0","0","259","0","","","THE CHEMOURS CO FC LLC","079550093"
"1996","77592NNCRB33015","110000505524","UNION CARBIDE CORP TEXAS CITY PLANT","3301 5TH AVE S","TEXAS CITY","GALVESTON","TX","77590","","","29.375556","-94.949444","NO","325","Chemicals","2821","2869","","","","","325110","","","","","","1396100251949","N-BUTYL ALCOHOL","000071363","4739","NO","TRI","NO","0","NO","R","Pounds","11746","2711","0","0","0","0","0","0","0","0","0","0","0","0","14457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","311","0","1850","0","0","2161","14457","14456","0","0","0","0","9895","0","0","0","11","2161","26523","1","",".96","THE DOW CHEMICAL CO","001381581"
